name;z3-4.12.1-runtime;z3-4.12.1-result;cvc5-1.0.5-runtime;cvc5-1.0.5-result;z3-noodler-3f6d642-runtime;z3-noodler-3f6d642-result;z3-noodler-97c3742-runtime;z3-noodler-97c3742-result;z3-noodler-6e14cda-runtime;z3-noodler-6e14cda-result;z3-noodler-59658f7-runtime;z3-noodler-59658f7-result;z3-noodler-e8a4269-runtime;z3-noodler-e8a4269-result;z3-noodler-daa40de-runtime;z3-noodler-daa40de-result;z3-noodler-5f32279-runtime;z3-noodler-5f32279-result;z3strRE-nomem-runtime;z3strRE-nomem-result;z3str4-nomem-runtime;z3str4-nomem-result;z3-noodler-a245669-1623fa1-runtime;z3-noodler-a245669-1623fa1-result;z3-noodler-1137899-1623fa1-runtime;z3-noodler-1137899-1623fa1-result;z3-noodler-896d1fe-1623fa1-runtime;z3-noodler-896d1fe-1623fa1-result;z3-noodler-d1676a5-8781b7d-runtime;z3-noodler-d1676a5-8781b7d-result;z3-noodler-d1676a5-8781b7d-nielsen-runtime;z3-noodler-d1676a5-8781b7d-nielsen-result;ostrich-1.3-runtime;ostrich-1.3-result;z3-noodler-49295a5-8781b7d-runtime;z3-noodler-49295a5-8781b7d-result;z3-4.12.2-nomem-runtime;z3-4.12.2-nomem-result;z3-noodler-loop-13af422-5fa5ea0-runtime;z3-noodler-loop-13af422-5fa5ea0-result;z3-noodler-13af422-5fa5ea0-runtime;z3-noodler-13af422-5fa5ea0-result;z3-noodler-0808a69-2f0ef53-runtime;z3-noodler-0808a69-2f0ef53-result;z3-noodler-80384c0-2f0ef53-runtime;z3-noodler-80384c0-2f0ef53-result;z3-noodler-160d1e6-2f0ef53-runtime;z3-noodler-160d1e6-2f0ef53-result;z3-noodler-d83b1b9-937bee4-runtime;z3-noodler-d83b1b9-937bee4-result;z3-noodler-d83b1b9-2f0ef53-runtime;z3-noodler-d83b1b9-2f0ef53-result;z3-noodler-loop-d785e77-2f0ef53-runtime;z3-noodler-loop-d785e77-2f0ef53-result;z3-noodler-loop-cdfb4b2-2f0ef53-runtime;z3-noodler-loop-cdfb4b2-2f0ef53-result;z3-noodler-loop-1a1ac35-2f0ef53-runtime;z3-noodler-loop-1a1ac35-2f0ef53-result;z3-noodler-loop-mem-runtime;z3-noodler-loop-mem-result;z3-noodler-9f3dc69-2f0ef53-runtime;z3-noodler-9f3dc69-2f0ef53-result;z3-noodler-cad7f0d-8ba88ce-runtime;z3-noodler-cad7f0d-8ba88ce-result;cvc5-1.0.8-runtime;cvc5-1.0.8-result;z3-noodler-381ffd1-2f0ef53-runtime;z3-noodler-381ffd1-2f0ef53-result;z3-noodler-nielsen-0746e08-8ba88ce-runtime;z3-noodler-nielsen-0746e08-8ba88ce-result;ostrich-70d01e2d2-runtime;ostrich-70d01e2d2-result;z3-4.12.2-runtime;z3-4.12.2-result;z3str4-runtime;z3str4-result;z3strRE-runtime;z3strRE-result;z3-trau-1.1-runtime;z3-trau-1.1-result;z3-noodler-63aa361-8ba88ce-runtime;z3-noodler-63aa361-8ba88ce-result;z3-noodler-underapprox-24f1374-2f0ef53-runtime;z3-noodler-underapprox-24f1374-2f0ef53-result;z3-noodler-underapprox-ab28d76-2f0ef53-runtime;z3-noodler-underapprox-ab28d76-2f0ef53-result;z3-noodler-de48d5f-40ca1cd-runtime;z3-noodler-de48d5f-40ca1cd-result;z3-noodler-cf573c7-40ca1cd-runtime;z3-noodler-cf573c7-40ca1cd-result;z3-noodler-a0e3745-8ba88ce-runtime;z3-noodler-a0e3745-8ba88ce-result;z3-noodler-0ae38ae-40ca1cd-runtime;z3-noodler-0ae38ae-40ca1cd-result;z3-noodler-1ba1904-40ca1cd-runtime;z3-noodler-1ba1904-40ca1cd-result;z3-noodler-f211b89-7831cdc-runtime;z3-noodler-f211b89-7831cdc-result;z3-noodler-f211b89-bb85433-runtime;z3-noodler-f211b89-bb85433-result;z3-noodler-9f5e602-199b36d-runtime;z3-noodler-9f5e602-199b36d-result;ostrich-70d01e2d2-parikh-runtime;ostrich-70d01e2d2-parikh-result;z3-noodler-3d46a25-bc88653-runtime;z3-noodler-3d46a25-bc88653-result;z3-noodler-1482571-a57f582-runtime;z3-noodler-1482571-a57f582-result;z3-noodler-fb9e188-a57f582-runtime;z3-noodler-fb9e188-a57f582-result;z3-noodler-feada45-a57f582-runtime;z3-noodler-feada45-a57f582-result;z3-noodler-e77bfb4-387babd-runtime;z3-noodler-e77bfb4-387babd-result;z3-noodler-482f3c0-387babd-runtime;z3-noodler-482f3c0-387babd-result;z3-noodler-8de5f2c-387babd-runtime;z3-noodler-8de5f2c-387babd-result;z3-noodler-147a0e0-fb6e2b1-runtime;z3-noodler-147a0e0-fb6e2b1-result;z3-noodler-34ea542-2cddb2f-runtime;z3-noodler-34ea542-2cddb2f-result
../formulae/QF_SLIA/2018-Kepler/quad-229-5-5-sat.smt2;0.03; sat;0.06; sat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.04; sat;0.15; sat;0.92; sat;0.94; sat;0.98; sat;TO;TO;0.47; sat;3.5; sat;TO;TO;0.03; sat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.04; sat;TO;TO;0.56; sat;5.03; sat;0.06; sat;0.14; sat;0.1; sat;0.39; sat;TO;TO;TO;TO;TO;TO;TO;TO;0.63; sat;0.58; sat;0.7; sat;0.56; sat;0.6; sat;0.62; sat;TO;TO;9.47; sat;0.02; sat;0.41; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/QF_SLIA/2018-Kepler/quad-length-034-3-2-unsat.smt2;TO;TO;0.01; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;5.21; unknown;TO;TO;0.02; unsat;0.04; unsat;0.04; unsat;TO;TO;0.02; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.02; unsat;TO;TO;0.03; unsat;TO;TO;TO;TO;TO;TO;5.33; unknown;0.02; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.03; unsat;0.03; unsat;0.04; unsat;0.03; unsat;0.03; unsat;0.02; unsat;TO;TO;5.15; unsat;0.01; unsat;0.0; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/QF_SLIA/2018-Kepler/quad-259-4-5-sat.smt2;0.03; sat;0.06; sat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;2.03; sat;0.08; sat;1.51; sat;1.59; sat;1.63; sat;TO;TO;0.87; sat;4.42; sat;TO;TO;0.04; sat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.05; sat;TO;TO;0.95; sat;6.49; sat;0.06; sat;0.11; sat;1.84; sat;0.37; sat;TO;TO;TO;TO;TO;TO;TO;TO;0.83; sat;0.92; sat;0.95; sat;0.95; sat;0.95; sat;0.95; sat;TO;TO;12.16; sat;0.02; sat;0.61; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.03; sat;0.02; sat;0.02; sat
../formulae/QF_SLIA/2018-Kepler/quad-124-4-1-unsat.smt2;TO;TO;0.0; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;4.98; unknown;TO;TO;0.04; unsat;0.04; unsat;0.01; unsat;TO;TO;0.02; unsat;TO;TO;TO;TO;0.01; unsat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.01; unsat;ERR;ERR;0.02; unsat;TO;TO;0.03; unsat;TO;TO;4.96; unknown;0.03; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.04; unsat;0.04; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.05; unsat;ERR;ERR;5.02; unsat;0.02; unsat;0.0; unsat;0.0; unsat;0.0; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.0; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-189-4-4-sat.smt2;0.25; sat;TO;TO;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.19; sat;0.11; sat;0.27; sat;0.28; sat;0.29; sat;TO;TO;0.14; sat;TO;TO;TO;TO;0.28; sat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;TO;TO;ERR;ERR;0.18; sat;TO;TO;0.32; sat;0.1; sat;0.27; sat;0.96; sat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.19; sat;0.19; sat;0.17; sat;0.16; sat;0.17; sat;0.18; sat;ERR;ERR;TO;TO;0.01; sat;0.11; sat;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.01; sat;0.01; sat;0.02; sat
../formulae/QF_SLIA/2018-Kepler/quad-length-037-3-2-sat.smt2;TO;TO;TO;TO;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;51.15; unknown;TO;TO;ERR;ERR;0.41; sat;TO;TO;0.25; sat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.3; sat;TO;TO;TO;TO;53.77; unknown;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.31; sat;0.3; sat;0.29; sat;0.29; sat;0.32; sat;0.33; sat;TO;TO;26.13; sat;0.17; sat;0.19; sat;0.24; sat;0.15; sat;0.18; sat;0.16; sat;0.22; sat;0.21; sat;0.13; sat
../formulae/QF_SLIA/2018-Kepler/quad-length-184-4-3-unsat.smt2;0.01; unsat;0.02; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.01; unsat;0.97; unsat;0.08; unsat;0.08; unsat;0.08; unsat;TO;TO;0.03; unsat;2.46; unsat;TO;TO;0.01; unsat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.01; unsat;ERR;ERR;0.07; unsat;3.19; unsat;0.03; unsat;0.94; unsat;0.01; unsat;0.06; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.05; unsat;0.05; unsat;0.08; unsat;0.04; unsat;0.05; unsat;0.07; unsat;ERR;ERR;6.58; unsat;0.03; unsat;0.02; unsat;0.03; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/QF_SLIA/2018-Kepler/quad-length-275-5-3-sat.smt2;TO;TO;TO;TO;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;60.94; sat;0.08; sat;0.05; sat;0.09; sat;TO;TO;0.05; sat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.05; sat;TO;TO;TO;TO;89.62; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.07; sat;0.07; sat;0.06; sat;0.04; sat;0.08; sat;0.04; sat;TO;TO;TO;TO;0.02; sat;0.04; sat;0.03; sat;0.03; sat;0.04; sat;0.04; sat;0.04; sat;0.02; sat;0.04; sat
../formulae/QF_SLIA/2018-Kepler/quad-length-094-4-1-unsat.smt2;TO;TO;0.01; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.02; unsat;0.97; unsat;0.07; unsat;0.08; unsat;0.05; unsat;TO;TO;0.03; unsat;2.58; unsat;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.0; unsat;TO;TO;0.04; unsat;3.83; unsat;TO;TO;0.92; unsat;0.05; unsat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.05; unsat;0.05; unsat;0.03; unsat;0.05; unsat;0.05; unsat;0.05; unsat;TO;TO;4.03; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.03; unsat;0.03; unsat
../formulae/QF_SLIA/2018-Kepler/quad-058-3-7-unsat.smt2;TO;TO;0.01; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;5.02; unknown;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.01; unsat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.0; unsat;TO;TO;TO;TO;TO;TO;0.03; unsat;TO;TO;5.01; unknown;0.07; unsat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.03; unsat;0.03; unsat;0.03; unsat;ERR;ERR;3.8; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-240-6-2-unsat.smt2;TO;TO;0.0; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.04; unsat;0.03; unsat;0.04; unsat;TO;TO;0.02; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.01; unsat;TO;TO;0.03; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.05; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.04; unsat;0.04; unsat;0.04; unsat;0.05; unsat;0.04; unsat;0.04; unsat;TO;TO;7.02; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.0; unsat;0.02; unsat
../formulae/QF_SLIA/2018-Kepler/quad-277-5-4-sat.smt2;0.03; sat;0.05; sat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.7; sat;0.45; sat;0.07; sat;0.05; sat;0.09; sat;TO;TO;0.03; sat;4.12; sat;TO;TO;0.03; sat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.03; sat;TO;TO;0.04; sat;6.59; sat;0.03; sat;0.53; sat;0.69; sat;0.17; sat;TO;TO;TO;TO;TO;TO;TO;TO;0.04; sat;0.06; sat;0.05; sat;0.06; sat;0.05; sat;0.05; sat;TO;TO;12.7; sat;0.02; sat;0.04; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/QF_SLIA/2018-Kepler/quad-length-160-4-4-unsat.smt2;0.01; unsat;0.04; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.0; unsat;0.97; unsat;0.16; unsat;0.12; unsat;0.14; unsat;TO;TO;0.08; unsat;2.39; unsat;TO;TO;0.02; unsat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.02; unsat;TO;TO;0.09; unsat;3.93; unsat;0.03; unsat;0.9; unsat;0.01; unsat;0.04; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.11; unsat;0.11; unsat;0.12; unsat;0.11; unsat;0.09; unsat;0.08; unsat;TO;TO;6.76; unsat;0.02; unsat;0.05; unsat;0.03; unsat;0.02; unsat;0.02; unsat;0.03; unsat;0.02; unsat;0.04; unsat;0.03; unsat
../formulae/QF_SLIA/2018-Kepler/quad-245-4-3-sat.smt2;0.06; sat;0.04; sat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.13; sat;0.06; sat;0.99; sat;1.09; sat;1.06; sat;TO;TO;0.52; sat;3.87; sat;TO;TO;0.08; sat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.01; sat;TO;TO;0.61; sat;5.25; sat;0.1; sat;0.11; sat;0.13; sat;0.2; sat;TO;TO;TO;TO;TO;TO;TO;TO;0.61; sat;0.58; sat;0.61; sat;0.63; sat;0.65; sat;0.63; sat;TO;TO;9.23; sat;0.01; sat;0.49; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat;0.01; sat
../formulae/QF_SLIA/2018-Kepler/quad-length-211-5-0-sat.smt2;TO;TO;TO;TO;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.04; sat;0.03; sat;0.02; sat;TO;TO;0.02; sat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;ERR;ERR;TO;TO;ERR;ERR;0.02; sat;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;TO;TO;ERR;ERR;0.02; sat;0.05; sat;0.02; sat;0.02; sat;0.04; sat;0.02; sat;ERR;ERR;TO;TO;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat;0.01; sat;0.02; sat
../formulae/QF_SLIA/2018-Kepler/quad-206-4-3-unsat.smt2;TO;TO;0.02; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.02; unsat;0.04; unsat;0.03; unsat;TO;TO;0.02; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.01; unsat;ERR;ERR;0.03; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.05; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.04; unsat;0.04; unsat;0.01; unsat;0.03; unsat;0.03; unsat;0.02; unsat;ERR;ERR;4.34; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat
../formulae/QF_SLIA/2018-Kepler/quad-034-3-2-unsat.smt2;TO;TO;0.01; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.03; unsat;0.02; unsat;0.03; unsat;TO;TO;0.01; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;0.01; unsat;TO;TO;0.02; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.04; unsat;ERR;ERR;TO;TO;TO;TO;ERR;ERR;0.04; unsat;0.04; unsat;0.03; unsat;0.02; unsat;0.04; unsat;0.03; unsat;ERR;ERR;5.81; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-243-4-3-sat.smt2;0.03; sat;0.04; sat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.27; sat;0.15; sat;0.1; sat;0.07; sat;0.1; sat;TO;TO;0.04; sat;4.15; sat;TO;TO;0.02; sat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.04; sat;TO;TO;0.05; sat;5.97; sat;0.05; sat;0.15; sat;0.16; sat;0.73; sat;TO;TO;TO;TO;TO;TO;TO;TO;0.08; sat;0.06; sat;0.08; sat;0.05; sat;0.05; sat;0.05; sat;TO;TO;9.22; sat;0.01; sat;0.05; sat;0.02; sat;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/QF_SLIA/2018-Kepler/quad-length-057-3-7-sat.smt2;TO;TO;TO;TO;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;5.01; unknown;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;ERR;ERR;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;TO;TO;TO;TO;5.0; unknown;TO;TO;ERR;ERR;ERR;ERR;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.04; sat;0.03; sat;0.05; sat;TO;TO;TO;TO;0.01; sat;0.02; sat;0.01; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/QF_SLIA/2018-Kepler/quad-length-208-4-4-unsat.smt2;0.02; unsat;0.03; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.01; unsat;0.98; unsat;0.02; unsat;0.04; unsat;0.03; unsat;TO;TO;0.01; unsat;2.2; unsat;TO;TO;0.02; unsat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.02; unsat;ERR;ERR;0.02; unsat;3.49; unsat;0.03; unsat;0.93; unsat;0.01; unsat;0.06; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.04; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.02; unsat;0.02; unsat;ERR;ERR;6.1; unsat;0.0; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.01; unsat;0.02; unsat
../formulae/QF_SLIA/2018-Kepler/quad-270-5-2-unsat.smt2;TO;TO;0.03; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.04; unsat;0.03; unsat;0.02; unsat;TO;TO;0.01; unsat;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.01; unsat;ERR;ERR;0.04; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.06; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.03; unsat;0.04; unsat;0.04; unsat;0.03; unsat;0.03; unsat;0.02; unsat;TO;TO;6.43; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat
../formulae/QF_SLIA/2018-Kepler/quad-225-5-4-sat.smt2;0.03; sat;0.04; sat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.11; sat;0.12; sat;0.05; sat;0.07; sat;0.06; sat;TO;TO;0.02; sat;4.25; sat;TO;TO;0.03; sat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.02; sat;TO;TO;0.03; sat;6.52; sat;0.06; sat;0.16; sat;0.12; sat;0.18; sat;TO;TO;TO;TO;TO;TO;TO;TO;0.03; sat;0.01; sat;0.03; sat;0.04; sat;0.04; sat;0.05; sat;TO;TO;11.74; sat;0.02; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.01; sat
../formulae/QF_SLIA/2018-Kepler/quad-011-2-sat.smt2;0.06; sat;TO;TO;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.01; sat;0.04; sat;0.01; sat;0.02; sat;0.04; sat;TO;TO;0.01; sat;TO;TO;TO;TO;0.06; sat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.03; sat;42.45; sat;0.08; sat;0.03; sat;0.02; sat;0.31; sat;TO;TO;TO;TO;TO;TO;TO;TO;0.04; sat;0.04; sat;0.02; sat;0.02; sat;0.04; sat;0.03; sat;TO;TO;38.4; sat;0.01; sat;0.02; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.01; sat
../formulae/QF_SLIA/2018-Kepler/quad-length-228-5-5-unsat.smt2;0.03; unsat;0.03; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.01; unsat;0.96; unsat;0.13; unsat;0.13; unsat;0.12; unsat;TO;TO;0.06; unsat;2.48; unsat;TO;TO;0.0; unsat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.01; unsat;TO;TO;0.09; unsat;3.62; unsat;0.03; unsat;0.93; unsat;0.01; unsat;0.05; unsat;TO;TO;TO;TO;TO;TO;TO;TO;0.09; unsat;0.1; unsat;0.1; unsat;0.04; unsat;0.07; unsat;0.05; unsat;TO;TO;6.35; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.02; unsat;0.02; unsat
../formulae/QF_SLIA/2018-Kepler/quad-length-014-2-2-unsat.smt2;0.02; unsat;0.01; unsat;MISSING;MISSING;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.0; unsat;0.97; unsat;0.03; unsat;0.01; unsat;0.02; unsat;TO;TO;0.02; unsat;2.03; unsat;TO;TO;0.01; unsat;TO;TO;ERR;ERR;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;ERR;ERR;ERR;ERR;ERR;ERR;0.01; unsat;ERR;ERR;0.02; unsat;2.75; unsat;0.0; unsat;0.89; unsat;0.0; unsat;0.04; unsat;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;0.04; unsat;0.02; unsat;0.04; unsat;0.04; unsat;0.02; unsat;0.04; unsat;ERR;ERR;4.15; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.01; unsat
