name;cvc5-runtime;cvc5-result;z3-runtime;z3-result;z3-noodler-c0f3244-runtime;z3-noodler-c0f3244-result;z3-noodler-f19ef57-runtime;z3-noodler-f19ef57-result;z3-noodler-6e14cda-runtime;z3-noodler-6e14cda-result;z3-noodler-c7c4418-runtime;z3-noodler-c7c4418-result;z3-noodler-b688a34-runtime;z3-noodler-b688a34-result;z3-noodler-97447b0-runtime;z3-noodler-97447b0-result
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-reverse-rotate.smt2;0.02; sat;0.02; sat;0.03; sat;0.02; sat;0.05; sat;0.03; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-fuzz-graft-translate.smt2;0.01; sat;0.03; sat;0.03; sat;0.02; sat;0.03; sat;0.04; sat;0.01; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-graft-rotate-fuzz.smt2;0.02; sat;0.04; sat;0.02; sat;0.01; sat;0.02; sat;0.04; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-fuzz-multiply-translate.smt2;0.01; sat;0.07; sat;0.02; sat;0.01; sat;0.01; sat;0.03; sat;0.02; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-translate-translate-multiply.smt2;0.02; sat;0.41; sat;0.02; sat;0.03; sat;0.02; sat;0.03; sat;0.04; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-fuzz-reverse-translate.smt2;0.02; sat;0.02; sat;0.02; sat;0.02; sat;0.01; sat;0.03; sat;0.03; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-translate-rotate.smt2;0.02; sat;0.04; sat;0.04; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-multiply-fuzz-rotate.smt2;0.0; sat;0.11; sat;0.03; sat;0.02; sat;0.02; sat;0.04; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-fuzz-translate-reverse.smt2;0.02; sat;0.04; sat;0.02; sat;0.02; sat;0.03; sat;0.02; sat;0.02; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-fuzz-graft-graft.smt2;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat;0.03; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-reverse-translate-translate.smt2;0.02; sat;0.03; sat;0.04; sat;0.02; sat;0.02; sat;0.03; sat;0.01; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-rotate-rotate-rotate.smt2;0.02; sat;0.03; sat;0.01; sat;0.02; sat;0.03; sat;0.01; sat;0.03; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-translate-fuzz-fuzz.smt2;0.01; sat;0.02; sat;0.01; sat;0.01; sat;0.04; sat;0.04; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-reverse-rotate-fuzz.smt2;0.01; sat;0.04; sat;0.03; sat;0.02; sat;0.03; sat;0.03; sat;0.02; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-reverse-rotate-translate.smt2;0.01; sat;0.04; sat;0.02; sat;0.01; sat;0.03; sat;0.02; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-multiply-fuzz-translate.smt2;0.01; sat;0.01; sat;0.04; sat;0.01; sat;0.04; sat;0.03; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-fuzz-fuzz.smt2;0.02; sat;0.02; sat;0.03; sat;0.01; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-rotate-rotate-rotate.smt2;0.0; sat;0.05; sat;0.03; sat;0.03; sat;0.02; sat;0.03; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-graft-graft-fuzz.smt2;0.0; sat;0.03; sat;0.03; sat;0.02; sat;0.02; sat;0.03; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-multiply-reverse-rotate.smt2;0.02; sat;0.06; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-translate-fuzz-translate.smt2;0.02; sat;0.03; sat;0.02; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat;0.0; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-rotate-multiply-graft.smt2;0.02; sat;0.07; sat;0.02; sat;0.01; sat;0.03; sat;0.02; sat;0.01; sat;0.05; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-reverse-translate-translate.smt2;0.01; sat;0.04; sat;0.03; sat;0.02; sat;0.03; sat;0.02; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-rotate-fuzz.smt2;0.02; sat;0.02; sat;0.03; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-rotate-reverse.smt2;0.02; sat;0.06; sat;0.03; sat;0.03; sat;0.02; sat;0.02; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-reverse-reverse.smt2;0.02; sat;0.06; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-translate-reverse.smt2;0.0; sat;0.02; sat;0.02; sat;0.03; sat;0.02; sat;0.03; sat;0.04; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-translate-rotate-rotate.smt2;0.0; sat;0.05; sat;0.03; sat;0.03; sat;0.01; sat;0.04; sat;0.02; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-translate-reverse-translate.smt2;0.01; sat;0.04; sat;0.03; sat;0.01; sat;0.03; sat;0.03; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-fuzz-rotate-reverse.smt2;0.02; sat;0.05; sat;0.04; sat;0.03; sat;0.02; sat;0.02; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-fuzz-graft-fuzz.smt2;0.01; sat;0.03; sat;0.04; sat;0.02; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-multiply-multiply.smt2;0.02; sat;0.08; sat;0.03; sat;0.02; sat;0.03; sat;0.03; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-graft-fuzz-fuzz.smt2;0.0; sat;0.02; sat;0.03; sat;0.02; sat;0.03; sat;0.03; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-multiply-reverse-translate.smt2;0.02; sat;0.05; sat;0.03; sat;0.02; sat;0.02; sat;0.04; sat;0.02; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-graft-translate-translate.smt2;0.0; sat;0.04; sat;0.02; sat;0.02; sat;0.03; sat;0.02; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-translate-multiply-translate.smt2;0.01; sat;0.08; sat;0.02; sat;0.02; sat;0.01; sat;0.03; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-translate-translate-reverse.smt2;0.01; sat;0.02; sat;0.02; sat;0.01; sat;0.03; sat;0.02; sat;0.02; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-rotate-reverse-fuzz.smt2;0.01; sat;0.05; sat;0.03; sat;0.02; sat;0.02; sat;0.03; sat;0.02; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-fuzz-translate-multiply.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-translate-fuzz-reverse.smt2;0.0; sat;0.03; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-reverse-multiply-rotate.smt2;0.01; sat;0.04; sat;0.04; sat;0.02; sat;0.03; sat;0.01; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-rotate-multiply-translate.smt2;0.01; sat;0.08; sat;0.01; sat;0.03; sat;0.02; sat;0.02; sat;0.04; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-fuzz-reverse-graft.smt2;0.01; sat;0.04; sat;0.03; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.05; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-translate-graft-multiply.smt2;0.0; sat;0.03; sat;0.03; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-translate-reverse.smt2;0.02; sat;0.03; sat;0.05; sat;0.02; sat;0.01; sat;0.02; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-multiply-rotate-fuzz.smt2;0.01; sat;0.04; sat;0.02; sat;0.02; sat;0.03; sat;0.04; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-reverse-translate-fuzz.smt2;0.0; sat;0.03; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-fuzz-translate-translate.smt2;0.0; sat;0.13; sat;0.03; sat;0.02; sat;0.02; sat;0.04; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-translate-multiply-graft.smt2;0.01; sat;0.09; sat;0.02; sat;0.01; sat;0.02; sat;0.04; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-graft-translate-graft.smt2;0.0; sat;0.04; sat;0.03; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-graft-graft-rotate.smt2;0.02; sat;0.03; sat;0.02; sat;0.02; sat;0.02; sat;0.04; sat;0.02; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-rotate-fuzz-translate.smt2;0.02; sat;0.03; sat;0.02; sat;0.02; sat;0.02; sat;0.04; sat;0.04; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-translate-rotate-translate.smt2;0.02; sat;0.08; sat;0.02; sat;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-rotate-graft-graft.smt2;0.01; sat;0.05; sat;0.03; sat;0.02; sat;0.02; sat;0.04; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-graft-graft-translate.smt2;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.03; sat;0.04; sat;0.01; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-reverse-fuzz-graft.smt2;0.02; sat;0.04; sat;0.01; sat;0.02; sat;0.03; sat;0.02; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-reverse-graft-translate.smt2;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.04; sat;0.02; sat;0.03; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-rotate-graft-rotate.smt2;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat;0.01; sat;0.01; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-reverse-rotate-translate.smt2;0.02; sat;0.03; sat;0.03; sat;0.02; sat;0.02; sat;0.04; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-fuzz-fuzz.smt2;0.02; sat;0.05; sat;0.01; sat;0.03; sat;0.03; sat;0.04; sat;0.02; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-reverse-fuzz-rotate.smt2;0.01; sat;0.05; sat;0.04; sat;0.02; sat;0.01; sat;0.03; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-translate-fuzz-rotate.smt2;0.0; sat;0.05; sat;0.02; sat;0.01; sat;0.03; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-rotate-reverse-graft.smt2;0.02; sat;0.06; sat;0.04; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-multiply-translate-translate.smt2;0.02; sat;0.05; sat;0.01; sat;0.03; sat;0.03; sat;0.03; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-translate-rotate-translate.smt2;0.01; sat;0.03; sat;0.04; sat;0.02; sat;0.03; sat;0.02; sat;0.01; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-fuzz-fuzz-rotate.smt2;0.01; sat;0.01; sat;0.01; sat;0.02; sat;0.01; sat;0.02; sat;0.04; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-fuzz-graft-rotate.smt2;0.02; sat;0.04; sat;0.03; sat;0.02; sat;0.01; sat;0.02; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-graft-rotate-graft.smt2;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-graft-graft.smt2;0.02; sat;0.05; sat;0.02; sat;0.01; sat;0.02; sat;0.03; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-reverse-translate-multiply.smt2;0.02; sat;0.05; sat;0.03; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-graft-multiply.smt2;0.01; sat;0.08; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat;0.02; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-graft-translate-translate.smt2;0.01; sat;0.04; sat;0.0; sat;0.02; sat;0.03; sat;0.02; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-multiply-translate-graft.smt2;0.01; sat;0.08; sat;0.03; sat;0.02; sat;0.01; sat;0.03; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-fuzz-rotate-graft.smt2;0.0; sat;0.02; sat;0.02; sat;0.01; sat;0.03; sat;0.03; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-reverse-reverse-fuzz.smt2;0.0; sat;0.01; sat;0.03; sat;0.04; sat;0.02; sat;0.03; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-translate-rotate.smt2;0.01; sat;0.03; sat;0.03; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-rotate-reverse-graft.smt2;0.01; sat;0.05; sat;0.02; sat;0.03; sat;0.03; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-multiply-graft-translate.smt2;0.01; sat;0.05; sat;0.01; sat;0.01; sat;0.03; sat;0.03; sat;0.03; sat;0.0; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-reverse-translate-graft.smt2;0.0; unsat;0.02; unsat;0.01; unsat;0.01; unsat;0.01; unsat;0.02; unsat;0.02; unsat;0.03; unsat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-translate-translate.smt2;0.0; sat;0.11; sat;0.04; sat;0.03; sat;0.01; sat;0.03; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-reverse-graft-fuzz.smt2;0.01; sat;0.03; sat;0.04; sat;0.03; sat;0.04; sat;0.02; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-rotate-fuzz-fuzz.smt2;0.01; sat;1.48; sat;0.02; sat;0.03; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-rotate-translate.smt2;0.01; sat;0.1; sat;0.02; sat;0.01; sat;0.03; sat;0.03; sat;0.03; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-reverse-rotate.smt2;0.02; sat;0.04; sat;0.03; sat;0.04; sat;0.03; sat;0.02; sat;0.01; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-translate-graft-graft.smt2;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-fuzz-rotate-translate.smt2;0.0; sat;0.03; sat;0.03; sat;0.03; sat;0.01; sat;0.03; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-rotate-graft-fuzz.smt2;0.01; sat;0.02; sat;0.03; sat;0.04; sat;0.02; sat;0.03; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-translate-rotate-reverse.smt2;0.0; sat;0.07; sat;0.01; sat;0.04; sat;0.01; sat;0.01; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-fuzz-multiply-fuzz.smt2;0.02; sat;0.05; sat;0.02; sat;0.02; sat;0.04; sat;0.01; sat;0.03; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-translate-reverse-fuzz.smt2;0.01; sat;0.01; sat;0.03; sat;0.03; sat;0.02; sat;0.01; sat;0.02; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-rotate-fuzz-reverse.smt2;0.0; sat;0.03; sat;0.04; sat;0.02; sat;0.03; sat;0.03; sat;0.03; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-graft-fuzz-multiply.smt2;0.01; sat;0.03; sat;0.03; sat;0.03; sat;0.05; sat;0.04; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-fuzz-fuzz-rotate.smt2;0.02; sat;0.05; sat;0.03; sat;0.02; sat;0.03; sat;0.03; sat;0.02; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-graft-rotate.smt2;0.02; sat;0.02; sat;0.03; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-multiply-multiply-multiply.smt2;0.01; sat;0.09; sat;0.03; sat;0.04; sat;0.02; sat;0.04; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-fuzz-translate-translate.smt2;0.02; sat;0.04; sat;0.02; sat;0.02; sat;0.03; sat;0.02; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-fuzz-multiply-multiply.smt2;0.02; sat;0.02; sat;0.03; sat;0.02; sat;0.02; sat;0.02; sat;0.01; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-fuzz-rotate-reverse.smt2;0.0; sat;0.03; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat;0.02; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-graft-reverse-fuzz.smt2;0.01; sat;0.03; sat;0.02; sat;0.03; sat;0.03; sat;0.03; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-multiply-graft-translate.smt2;0.01; sat;0.04; sat;0.02; sat;0.02; sat;0.04; sat;0.01; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-graft-reverse-translate.smt2;0.0; sat;0.03; sat;0.01; sat;0.01; sat;0.02; sat;0.03; sat;0.01; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-reverse-fuzz-translate.smt2;0.0; sat;0.03; sat;0.01; sat;0.02; sat;0.03; sat;0.02; sat;0.01; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-fuzz-reverse-reverse.smt2;0.01; sat;0.05; sat;0.01; sat;0.02; sat;0.01; sat;0.03; sat;0.03; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-multiply-rotate-translate.smt2;0.01; sat;0.05; sat;0.02; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-rotate-multiply-translate.smt2;0.02; sat;0.06; sat;0.04; sat;0.02; sat;0.02; sat;0.01; sat;0.02; sat;0.01; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-fuzz-graft-fuzz.smt2;0.01; sat;0.03; sat;0.03; sat;0.02; sat;0.02; sat;0.04; sat;0.04; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-multiply-translate-rotate.smt2;0.01; sat;0.07; sat;0.04; sat;0.02; sat;0.03; sat;0.04; sat;0.01; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-fuzz-graft.smt2;0.01; sat;0.04; sat;0.02; sat;0.02; sat;0.03; sat;0.01; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-fuzz-fuzz-fuzz.smt2;0.01; sat;0.05; sat;0.03; sat;0.02; sat;0.03; sat;0.01; sat;0.02; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-multiply-fuzz-fuzz.smt2;0.01; sat;5.9; sat;0.04; sat;0.05; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-graft-multiply-translate.smt2;0.02; sat;0.06; sat;0.03; sat;0.02; sat;0.02; sat;0.03; sat;0.04; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-graft-fuzz-multiply.smt2;0.0; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-translate-reverse-multiply.smt2;0.01; sat;0.02; sat;0.04; sat;0.02; sat;0.02; sat;0.03; sat;0.01; sat;0.04; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-multiply-reverse-fuzz.smt2;0.03; sat;0.03; sat;0.01; sat;0.01; sat;0.02; sat;0.02; sat;0.02; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-graft-fuzz-rotate.smt2;0.01; sat;0.04; sat;0.04; sat;0.02; sat;0.03; sat;0.01; sat;0.02; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-rotate-translate-multiply.smt2;0.01; sat;0.05; sat;0.03; sat;0.03; sat;0.03; sat;0.03; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-1-fuzz-translate.smt2;0.01; sat;0.03; sat;0.03; sat;0.05; sat;0.02; sat;0.02; sat;0.03; sat;0.03; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-fuzz-rotate.smt2;0.01; sat;0.06; sat;0.02; sat;0.01; sat;0.02; sat;0.03; sat;0.03; sat;0.02; sat
../formulae/QF_SLIA/20230327-stringfuzz-lu/transformed/amazon/z3-regex-2-negative-graft-translate-fuzz.smt2;0.0; sat;0.04; sat;0.01; sat;0.02; sat;0.04; sat;0.01; sat;0.02; sat;0.02; sat
